Cumulative_Percent_Population,Cumulative_Percent_Vaccinated,Perfect_Model,Random_Model
62.93523025084238,7.224669603524229,62.93523025084238,13.371674716343337
273.04380381879446,7.224669603524229,273.04380381879446,58.01286359684234
394.5151628603519,7.312775330396476,394.5151628603519,83.82154808058769
113.64657431673531,7.400881057268722,113.64657431673531,24.146174063926352
337.7948333957319,7.488986784140969,337.7948333957319,71.7703361857274
141.61362785473605,7.577092511013215,141.61362785473605,30.088256760600046
390.8835642081618,7.665198237885463,390.8835642081618,83.04995233550423
93.12991388992886,7.753303964757709,93.12991388992886,19.787055833970285
459.0977162111569,7.753303964757709,459.0977162111569,97.54322499057714
420.9846499438412,7.841409691629956,420.9846499438412,89.44544696485582
136.0539123923624,7.929515418502203,136.0539123923624,28.906999357044434
147.3979782852864,7.929515418502203,147.3979782852864,31.317241736016488
368.53238487457884,8.01762114537445,368.53238487457884,78.30105893535136
347.2669412205167,8.105726872246697,347.2669412205167,73.78284879919252
446.5743167353051,8.193832599118943,446.5743167353051,94.8824128593357
249.53201048296515,8.28193832599119,249.53201048296515,53.017377742075155
207.39423436915013,8.370044052863436,207.39423436915013,44.06448072051393
183.91988019468363,8.458149779735683,183.91988019468363,39.0769494610569
324.12953949831524,8.54625550660793,324.12953949831524,68.86690889752674
306.30849868962935,8.54625550660793,306.30849868962935,65.08052152990066
390.4155746911269,8.634361233480176,390.4155746911269,82.9505198941275
486.1849494571322,8.722466960352424,486.1849494571322,103.29837469746256
344.49644327967053,8.81057268722467,344.49644327967053,73.19420874624224
432.3099962560839,8.898678414096917,432.3099962560839,91.85171204617284
128.49120179707973,8.986784140969164,128.49120179707973,27.300171104396387
369.03781355297644,9.07488986784141,369.03781355297644,78.40844597203824
106.47697491576189,9.162995594713657,106.47697491576189,22.622869062034773
317.5215275177836,9.251101321585903,317.5215275177836,67.46292282528724
390.90228378884314,9.251101321585903,390.90228378884314,83.0539296331593
135.49232497192062,9.33920704845815,135.49232497192062,28.78768042739235
238.80569075252714,9.33920704845815,238.80569075252714,50.738386185720394
147.09846499438413,9.427312775330396,147.09846499438413,31.253604973535374
141.9505803070011,9.515418502202644,141.9505803070011,30.15984811839129
9.565705728191688,9.60352422907489,9.565705728191688,2.0323991017404652
454.17446649195057,9.691629955947137,454.17446649195057,96.49719570729388
349.70048670909773,9.779735682819384,349.70048670909773,74.29989749435154
196.6491950580307,9.779735682819384,196.6491950580307,41.78151186650409
294.2156495694496,9.86784140969163,294.2156495694496,62.51118724472582
287.0647697491576,9.955947136563877,287.0647697491576,60.991859540489315
374.260576563085,10.044052863436123,374.260576563085,79.5181120178026
235.92287532759264,10.13215859030837,235.92287532759264,50.1258823468397
295.0767502807937,10.220264317180616,295.0767502807937,62.69414293685902
435.3051291651067,10.308370044052863,435.3051291651067,92.48807967098391
173.66154998128042,10.396475770925111,173.66154998128042,36.897390346078865
293.5979034069637,10.396475770925111,293.5979034069637,62.37993642210854
466.1924372894047,10.396475770925111,466.1924372894047,99.05062080184844
479.72669412205164,10.484581497797357,479.72669412205164,101.92620700646361
210.22089105204046,10.572687224669604,210.22089105204046,44.66505266642941
11.43766379633096,10.66079295154185,11.43766379633096,2.430128867247406
398.9704230625234,10.66079295154185,398.9704230625234,84.76814492249422
303.16360913515535,10.748898678414097,303.16360913515535,64.412335523849
106.49569449644328,10.837004405286343,106.49569449644328,22.62684635968984
452.4897042306252,10.837004405286343,452.4897042306252,96.13923891833764
466.4732309996256,10.92511013215859,466.4732309996256,99.1102802666745
482.2351179333583,11.013215859030836,482.2351179333583,102.45916489224291
64.11456383377012,11.101321585903083,64.11456383377012,13.62224446861271
249.23249719206288,11.189427312775331,249.23249719206288,52.953740979594045
479.4646199925122,11.189427312775331,479.4646199925122,101.87052483929267
429.42718083114937,11.189427312775331,429.42718083114937,91.23920820729212
124.18569824035941,11.277533039647578,124.18569824035941,26.385392643730427
48.29651815799326,11.365638766519824,48.29651815799326,10.261427950079064
152.04043429427182,11.45374449339207,152.04043429427182,32.3036115544737
275.7955821789592,11.541850220264317,275.7955821789592,58.59752635213753
315.33133657806064,11.541850220264317,315.33133657806064,66.99757899964412
443.186072631973,11.629955947136564,443.186072631973,94.16252198376813
217.63384500187195,11.71806167400881,217.63384500187195,46.24006253783689
413.96480718831896,11.806167400881057,413.96480718831896,87.9539603442048
243.7289404717334,11.806167400881057,243.7289404717334,51.78441546900364
489.3859977536503,11.894273127753303,489.3859977536503,103.97849259647944
348.858105578435,11.894273127753303,348.858105578435,74.12091909987342
459.15387495320107,11.98237885462555,459.15387495320107,97.55515688354235
12.785473605391239,11.98237885462555,12.785473605391239,2.716494298412403
319.3560464245601,12.070484581497798,319.3560464245601,67.85269799548404
120.01123174840885,12.070484581497798,120.01123174840885,25.498455266649948
483.84500187195806,12.158590308370044,483.84500187195806,102.80121249057888
255.1666042680644,12.246696035242291,255.1666042680644,54.214544336251045
373.81130662673155,12.246696035242291,373.81130662673155,79.42265687408093
78.45376263571696,12.334801762114537,78.45376263571696,16.66885447239587
176.45076750280793,12.422907488986784,176.45076750280793,37.49000769668421
293.24223137401725,12.422907488986784,293.24223137401725,62.30436776666222
480.8498689629352,12.422907488986784,480.8498689629352,102.16484486576778
224.4477723698989,12.511013215859032,224.4477723698989,47.68779888428215
3.6690378135529764,12.599118942731277,3.6690378135529764,0.7795503403936032
482.1976787719955,12.599118942731277,482.1976787719955,102.45121029693279
293.0550355672033,12.687224669603525,293.0550355672033,62.26459479011153
130.58779483339572,12.77533039647577,130.58779483339572,27.745628441764165
106.30849868962935,12.863436123348018,106.30849868962935,22.587073383139145
66.34219393485587,12.863436123348018,66.34219393485587,14.095542889565971
30.06364657431674,12.951541850220263,30.06364657431674,6.387540034041464
202.93897416697865,13.039647577092511,202.93897416697865,43.11788387860741
162.99138899288656,13.039647577092511,162.99138899288656,34.630330682689305
100.35567203294646,13.127753303964756,100.35567203294646,21.322292728827076
264.6761512542119,13.127753303964756,264.6761512542119,56.2350115450263
444.62748034444024,13.215859030837004,444.62748034444024,94.46877390320849
365.9865219019094,13.215859030837004,365.9865219019094,77.76014645426193
92.2500935979034,13.215859030837004,92.2500935979034,19.600122844182025
185.0430550355672,13.215859030837004,185.0430550355672,39.315587320361054
384.70610258330214,13.215859030837004,384.70610258330214,81.73744410933132
295.3388244103332,13.303964757709252,295.3388244103332,62.74982510402999
242.94271808311493,13.392070484581497,242.94271808311493,51.61736896749072
93.33582927742418,13.480176211453745,93.33582927742418,19.83080610817605
239.1426432047922,13.56828193832599,239.1426432047922,50.80997754351163
305.0168476226132,13.656387665198238,305.0168476226132,64.80608799170086
131.63609135155372,13.744493392070483,131.63609135155372,27.96835711044805
489.4983152377387,13.832599118942731,489.4983152377387,104.00235638240987
325.90789966304754,13.920704845814976,325.90789966304754,69.24475217475833
378.67839760389364,13.920704845814976,378.67839760389364,80.45675426439898
22.763010108573567,13.920704845814976,22.763010108573567,4.836393948564395
298.29651815799326,14.008810572687224,298.29651815799326,63.37823813353095
178.19168850617746,14.096916299559473,178.19168850617746,37.859896378605654
407.58143017596404,14.185022026431717,407.58143017596404,86.59770184382613
337.0086110071135,14.273127753303966,337.0086110071135,71.60328968421449
329.3710220891052,14.36123348017621,329.3710220891052,69.98055224094617
288.3377012354923,14.449339207048459,288.3377012354923,61.262315781034026
448.5398727068514,14.537444933920703,448.5398727068514,95.300029113118
317.89591913141146,14.625550660792952,317.89591913141146,67.54246877838862
326.88131785848,14.713656387665196,326.88131785848,69.45157165282193
236.69037813552976,14.801762114537445,236.69037813552976,50.28895155069755
252.56458255335082,14.889867841409693,252.56458255335082,53.66169996219641
54.53013852489704,14.977973568281937,54.53013852489704,11.585868069217174
370.94721078247846,14.977973568281937,370.94721078247846,78.81413033285531
219.63684013478098,14.977973568281937,219.63684013478098,46.665633386929315
197.903406963684,14.977973568281937,197.903406963684,42.04799080939374
440.2096593036316,15.066079295154186,440.2096593036316,93.53013165661211
345.900411830775,15.15418502202643,345.900411830775,73.49250607037246
163.53425683264695,15.242290748898679,163.53425683264695,34.74567231468632
5.409958816922501,15.242290748898679,5.409958816922501,1.149439022315058
210.74503931111943,15.242290748898679,210.74503931111943,44.77641700077135
92.17521527517783,15.330396475770925,92.17521527517783,19.584213653561747
310.7637588918008,15.418502202643172,310.7637588918008,66.02711837180718
444.96443279670535,15.418502202643172,444.96443279670535,94.54036526099974
309.26619243728936,15.506607929515418,309.26619243728936,65.70893455940163
126.86259827779858,15.594713656387665,126.86259827779858,26.954146208405348
259.6967427929614,15.594713656387665,259.6967427929614,55.177050368777834
130.51291651067015,15.682819383259911,130.51291651067015,27.729719251143887
48.464994384125795,15.770925110132158,48.464994384125795,10.297223628974688
58.94795956570573,15.770925110132158,58.94795956570573,12.524510315813556
300.8611007113441,15.859030837004406,300.8611007113441,63.92312791227547
491.33283414451523,15.94713656387665,491.33283414451523,104.39213155260667
82.32871583676526,16.0352422907489,82.32871583676526,17.49215508699524
14.264320479221265,16.123348017621144,14.264320479221265,3.030700813162886
324.4477723698989,16.123348017621144,324.4477723698989,68.93452295766292
118.45750655185323,16.123348017621144,118.45750655185323,25.16833956127919
362.80419318607267,16.211453744493394,362.80419318607267,77.08400585290013
410.2396106327218,16.299559471365637,410.2396106327218,87.16247811084598
344.852115312617,16.387665198237887,344.852115312617,73.26977740168856
234.61250467989515,16.47577092511013,234.61250467989515,49.84747151098484
401.25421190565334,16.56387665198238,401.25421190565334,85.2533752364127
237.51403968551105,16.651982378854626,237.51403968551105,50.46395264752061
370.21714713590416,16.740088105726873,370.21714713590416,78.65901572430761
60.033695245226504,16.82819383259912,60.033695245226504,12.755193579807578
250.954698614751,16.916299559471366,250.954698614751,53.31965236386043
378.5286409584425,17.004405286343612,378.5286409584425,80.42493588315843
179.38974166978662,17.09251101321586,179.38974166978662,38.1144434285301
487.8697117184575,17.180616740088105,487.8697117184575,103.6563314864188
150.7487832272557,17.180616740088105,150.7487832272557,32.02917801627391
175.06551853238489,17.180616740088105,175.06551853238489,37.19568767020907
132.44103332085362,17.180616740088105,132.44103332085362,28.139380909616037
249.40097341819546,17.26872246696035,249.40097341819546,52.989536658489676
217.2594533882441,17.26872246696035,217.2594533882441,46.160516584735504
281.0370647697491,17.356828193832598,281.0370647697491,59.71116969555696
413.1785847997005,17.356828193832598,413.1785847997005,87.78691384269189
88.43129913889929,17.356828193832598,88.43129913889929,18.788754122547864
444.6649195058031,17.356828193832598,444.6649195058031,94.47672849851864
166.4545114189442,17.444933920704848,166.4545114189442,35.36613074887714
85.62336203669038,17.53303964757709,85.62336203669038,18.192159474287454
173.58667165855485,17.53303964757709,173.58667165855485,36.88148115545859
460.9883938599776,17.53303964757709,460.9883938599776,97.94493205373915
53.144889554473984,17.62114537444934,53.144889554473984,11.29154804274204
474.1669786596781,17.62114537444934,474.1669786596781,100.74494960290801
186.6154998128042,17.709251101321584,186.6154998128042,39.64968032338689
406.27105952826656,17.797356828193834,406.27105952826656,86.31929100797129
248.33395731935605,17.885462555066077,248.33395731935605,52.76283069215072
12.1115687008611,17.885462555066077,12.1115687008611,2.5733115828299047
349.4571321602396,17.885462555066077,349.4571321602396,74.24819262483562
73.39947585174093,17.973568281938327,73.39947585174093,15.594984105527136
484.1632347435417,17.973568281938327,484.1632347435417,102.86882655071506
462.3174840883564,18.06167400881057,462.3174840883564,98.22732018724908
387.5514788468738,18.06167400881057,387.5514788468738,82.34199335290188
356.98240359415945,18.14977973568282,356.98240359415945,75.84706628217354
73.77386746536878,18.237885462555067,73.77386746536878,15.674530058628521
184.48146761512544,18.325991189427313,184.48146761512544,39.19626839070898
55.110445526020214,18.41409691629956,55.110445526020214,11.709164296524326
207.4503931111943,18.41409691629956,207.4503931111943,44.076412613479135
428.06065144140774,18.502202643171806,428.06065144140774,90.94886547847206
9.92137776113815,18.502202643171806,9.92137776113815,2.1079677571867843
48.184200673904904,18.590308370044053,48.184200673904904,10.237564164148646
227.01235492324972,18.6784140969163,227.01235492324972,48.232688663026664
171.84575065518533,18.766519823788546,171.84575065518533,36.51159247353713
288.52489704230624,18.854625550660792,288.52489704230624,61.30208875758473
149.70048670909773,18.94273127753304,149.70048670909773,31.806449347590025
441.27667540247097,19.03083700440529,441.27667540247097,93.75683762295107
193.76637963309622,19.03083700440529,193.76637963309622,41.169008027623406
170.21714713590416,19.11894273127753,170.21714713590416,36.16556757754609
441.183077499064,19.20704845814978,441.183077499064,93.7369511346757
248.68962935230252,19.295154185022025,248.68962935230252,52.83839934759704
49.138899288655935,19.383259911894275,49.138899288655935,10.440406344557186
23.399475851740924,19.471365638766517,23.399475851740924,4.971622068836756
160.23961063272182,19.559471365638768,160.23961063272182,34.0456679273941
326.22613253463123,19.64757709251101,326.22613253463123,69.31236623489451
339.40471733433174,19.73568281938326,339.40471733433174,72.11238378406337
105.57843504305504,19.823788546255507,105.57843504305504,22.43195877459144
279.0340696368401,19.911894273127754,279.0340696368401,59.28559884646454
448.6334706102583,19.911894273127754,448.6334706102583,95.31991560139333
129.70797454137028,20.0,129.70797454137028,27.5586954519759
246.83639086484465,20.088105726872246,246.83639086484465,52.44464687974516
243.33582927742418,20.176211453744493,243.33582927742418,51.70089221824718
65.61213028828155,20.176211453744493,65.61213028828155,13.940428281018264
189.32983901160614,20.26431718061674,189.32983901160614,40.226388483371956
230.7188318981655,20.352422907488986,230.7188318981655,49.02019359873041
51.10445526020217,20.352422907488986,51.10445526020217,10.858022598339474
403.6877573942344,20.440528634361232,403.6877573942344,85.7704239315717
367.6900037439161,20.52863436123348,367.6900037439161,78.12208054087324
111.1007113440659,20.616740088105725,111.1007113440659,23.605261582836913
223.64283040059902,20.704845814977972,223.64283040059902,47.51677508511417
437.4578809434668,20.704845814977972,437.4578809434668,92.9454689013169
43.85997753650318,20.704845814977972,43.85997753650318,9.318808405827614
31.336578060651444,20.704845814977972,31.336578060651444,6.657996274586182
414.0396855110446,20.792951541850222,414.0396855110446,87.96986953482508
342.90527892175214,20.792951541850222,342.90527892175214,72.85613844556134
371.67727442905283,20.881057268722465,371.67727442905283,78.96924494140303
387.2332459752902,20.881057268722465,387.2332459752902,82.2743792927657
65.91164357918383,20.969162995594715,65.91164357918383,14.004065043499372
65.08798202920255,21.057268722466958,65.08798202920255,13.829063946676321
325.68326469487084,21.145374449339208,325.68326469487084,69.1970246028975
155.6907525271434,21.145374449339208,155.6907525271434,33.07918459721223
221.39648071883192,21.145374449339208,221.39648071883192,47.039499366505844
291.18307749906404,21.233480176211454,291.18307749906404,61.86686502460458
471.41520029951323,21.3215859030837,471.41520029951323,100.1602868476128
378.54736053912393,21.409691629955947,378.54736053912393,80.4289131808135
437.5701984275552,21.409691629955947,437.5701984275552,92.96933268724732
425.57094721078244,21.497797356828194,425.57094721078244,90.41988489034782
338.6746536877574,21.58590308370044,338.6746536877574,71.95726917551566
434.0696368401348,21.674008810572687,434.0696368401348,92.22557802574934
72.89404717334331,21.674008810572687,72.89404717334331,15.487597068840259
277.96705353800075,21.674008810572687,277.96705353800075,59.05889288012558
61.81205540995882,21.674008810572687,61.81205540995882,13.133036857039174
9.453388244103332,21.762114537444933,9.453388244103332,2.008535315810049
122.4260576563085,21.85022026431718,122.4260576563085,26.0115266641539
14.63871209284912,21.85022026431718,14.63871209284912,3.1102467662642743
14.395357543991013,21.938325991189426,14.395357543991013,3.058541896748372
9.172594533882442,21.938325991189426,9.172594533882442,1.9488758509840083
175.58966679146386,22.026431718061673,175.58966679146386,37.30705200455101
104.86709097716212,22.11453744493392,104.86709097716212,22.280821463698803
307.07600149756644,22.11453744493392,307.07600149756644,65.24359073375851
46.85511044552602,22.11453744493392,46.85511044552602,9.95517603063872
111.53126169973793,22.11453744493392,111.53126169973793,23.69673942890351
182.23511793335828,22.11453744493392,182.23511793335828,38.71899267210065
206.06514414077125,22.202643171806166,206.06514414077125,43.78209258700401
281.37401722201423,22.290748898678416,281.37401722201423,59.78276105334821
419.019093972295,22.378854625550662,419.019093972295,89.02783071107355
460.87607637588917,22.378854625550662,460.87607637588917,97.92106826780874
76.80643953575441,22.46696035242291,76.80643953575441,16.318852278749766
45.90041183077499,22.555066079295155,45.90041183077499,9.752333850230178
73.32459752901535,22.643171806167402,73.32459752901535,15.579074914906855
139.7229502059154,22.643171806167402,139.7229502059154,29.686549697438032
152.26506926244852,22.73127753303965,152.26506926244852,32.35133912633453
287.9071508798203,22.819383259911895,287.9071508798203,61.17083793496744
244.04717334331713,22.90748898678414,244.04717334331713,51.85202952913982
476.0014975664545,22.90748898678414,476.0014975664545,101.13472477310481
382.9090228378884,22.995594713656388,382.9090228378884,81.35562353444466
38.99288655934107,22.995594713656388,38.99288655934107,8.284711015509568
17.57768625982778,23.083700440528634,17.57768625982778,3.7346824981101707
285.88543616622985,23.083700440528634,285.88543616622985,60.741289788219945
154.43654062149008,23.083700440528634,154.43654062149008,32.812705654322585
34.87457880943467,23.083700440528634,34.87457880943467,7.409705531394301
318.75701984275554,23.17180616740088,318.75701984275554,67.72542447052182
473.84874578809433,23.259911894273127,473.84874578809433,100.67733554277183
301.2916510670161,23.348017621145374,301.2916510670161,64.01460575834206
138.74953201048297,23.348017621145374,138.74953201048297,29.479730219374424
138.6933732684388,23.43612334801762,138.6933732684388,29.467798326409216
178.67839760389367,23.524229074889867,178.67839760389367,37.963306117637465
83.7701235492325,23.612334801762113,83.7701235492325,17.798407006435585
426.9000374391614,23.700440528634363,426.9000374391614,90.70227302385777
284.0696368401348,23.788546255506606,284.0696368401348,60.355491915678215
396.0688880569075,23.876651982378856,396.0688880569075,84.15166378595845
105.1291651067016,23.9647577092511,105.1291651067016,22.33650363086977
66.06140022463497,23.9647577092511,66.06140022463497,14.035883424739929
234.8184200673905,23.9647577092511,234.8184200673905,49.8912217851906
16.15499812804193,24.05286343612335,16.15499812804193,3.4324078763248957
29.408461250467987,24.140969162995596,29.408461250467987,6.248334616114034
472.50093597903407,24.229074889867842,472.50093597903407,100.39097011160682
254.96068888056905,24.229074889867842,254.96068888056905,54.17079406204528
270.0861100711344,24.31718061674009,270.0861100711344,57.38445056734136
491.4264320479221,24.31718061674009,491.4264320479221,104.412018040882
182.04792212654436,24.405286343612335,182.04792212654436,38.67921969554995
182.1976787719955,24.405286343612335,182.1976787719955,38.71103807679051
90.2096593036316,24.493392070484582,90.2096593036316,19.16659739977946
344.1594908274054,24.58149779735683,344.1594908274054,73.12261738845099
437.81355297641335,24.58149779735683,437.81355297641335,93.02103755676323
333.60164732309994,24.669603524229075,333.60164732309994,70.87942151099185
436.0913515537252,24.669603524229075,436.0913515537252,92.65512617249684
209.32235117933357,24.75770925110132,209.32235117933357,44.47414237898607
10.12729314863347,24.845814977973568,10.12729314863347,2.1517180313925475
286.39086484462746,24.845814977973568,286.39086484462746,60.84867682490681
82.30999625608386,24.845814977973568,82.30999625608386,17.48817778934017
228.79071508798202,24.933920704845818,228.79071508798202,48.61053194025826
31.486334706102582,25.022026431718064,31.486334706102582,6.689814655826737
127.49906402096593,25.11013215859031,127.49906402096593,27.089374328677714
144.15949082740548,25.11013215859031,144.15949082740548,30.629169241689482
445.3388244103332,25.11013215859031,445.3388244103332,94.61991121410111
371.1905653313366,25.198237885462554,371.1905653313366,78.86583520237122
285.417446649195,25.198237885462554,285.417446649195,60.641857346843196
199.88768251591165,25.198237885462554,199.88768251591165,42.4695843608311
303.70647697491574,25.198237885462554,303.70647697491574,64.52767715584602
172.80044926993637,25.198237885462554,172.80044926993637,36.71443465394567
294.75851740921,25.198237885462554,294.75851740921,62.626528876722844
315.64956944964433,25.2863436123348,315.64956944964433,67.0651930597803
31.28041931860726,25.2863436123348,31.28041931860726,6.646064381620974
447.8659678023212,25.2863436123348,447.8659678023212,95.15684639753549
400.84238113066266,25.37444933920705,400.84238113066266,85.16587468800115
481.2616997379258,25.462555066079297,481.2616997379258,102.25234541417932
229.07150879820293,25.55066079295154,229.07150879820293,48.6701914050843
221.28416323474354,25.63876651982379,221.28416323474354,47.01563558057543
369.0003743916136,25.63876651982379,369.0003743916136,78.4004913767281
438.5061774616249,25.726872246696036,438.5061774616249,93.1681975700008
420.47922126544364,25.726872246696036,420.47922126544364,89.33805992816896
322.9876450767503,25.814977973568283,322.9876450767503,68.6242937405675
244.45900411830777,25.814977973568283,244.45900411830777,51.93953007755135
225.14039685511045,25.903083700440526,225.14039685511045,47.834958897519726
71.34032197678772,25.903083700440526,71.34032197678772,15.157481363469499
118.8131785847997,25.991189427312776,118.8131785847997,25.243908216725508
214.32047922126546,26.079295154185022,214.32047922126546,45.53608085288961
61.5874204417821,26.079295154185022,61.5874204417821,13.08530928517834
458.1242980157245,26.16740088105727,458.1242980157245,97.33640551251354
319.93635342568325,26.25550660792951,319.93635342568325,67.97599422279119
117.5215275177836,26.343612334801765,117.5215275177836,24.969474678525717
423.32459752901536,26.431718061674008,423.32459752901536,89.9426091717395
422.9314863347061,26.519823788546255,422.9314863347061,89.85908592098305
11.643579183826281,26.607929515418505,11.643579183826281,2.4738791414531693
198.2216398352677,26.607929515418505,198.2216398352677,42.11560486952992
301.8345189067765,26.607929515418505,301.8345189067765,64.12994739033908
197.06102583302135,26.69603524229075,197.06102583302135,41.869012414915616
452.9576937476601,26.69603524229075,452.9576937476601,96.23867135971437
294.5338824410333,26.784140969162994,294.5338824410333,62.57880130486201
